date,sku,brand,segment,category,channel,region,pack_type,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,units_sold,revenue
11/11/2023,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Retail,PL-South,Multipack,5.6,0,5,192,165,10,56
11/11/2023,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-North,Carton,6.1,0,5,123,108,13,79.3
11/11/2023,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-South,Multipack,5.49,0,5,237,251,27,148.23
11/11/2023,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Multipack,7.52,0,1,120,176,11,82.72
11/11/2023,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Carton,6.86,0,1,235,241,20,137.2
11/11/2023,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Single,6.61,0,5,76,103,6,39.66
11/11/2023,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-Central,Multipack,6.94,0,4,277,241,35,242.9
11/11/2023,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-North,Single,5.57,0,3,115,110,14,77.98
11/11/2023,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-South,Carton,4.11,0,4,167,176,21,86.31
11/11/2023,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-Central,Single,4.73,0,3,136,124,12,56.76
11/11/2023,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-North,Multipack,8.09,0,2,150,228,15,121.35
11/11/2023,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-South,Multipack,7.23,0,2,229,193,28,202.44
11/11/2023,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-Central,Single,3.83,0,3,237,224,29,111.07
11/11/2023,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-North,Single,8.79,0,1,148,180,20,175.8
11/11/2023,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-South,Multipack,6.78,0,5,194,180,21,142.38
11/11/2023,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-Central,Multipack,1.77,0,1,159,198,16,28.32
11/11/2023,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-North,Multipack,4.03,0,5,219,193,29,116.87
11/11/2023,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-South,Multipack,2.85,0,3,149,185,15,42.75
11/11/2023,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-Central,Multipack,1.83,0,3,153,142,21,38.43
11/11/2023,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-North,Multipack,7.77,0,4,195,203,26,202.02
11/11/2023,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-South,Carton,6.52,0,4,110,176,11,71.72
11/11/2023,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Carton,1.86,0,4,157,211,19,35.34
11/11/2023,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Carton,8.08,1,1,144,158,41,331.28
11/11/2023,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Multipack,7.75,0,3,199,193,29,224.75
11/11/2023,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-Central,Carton,2.79,0,1,167,258,22,61.38
11/11/2023,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Multipack,7.48,0,5,138,178,11,82.28
11/11/2023,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-South,Carton,1.68,0,2,175,193,17,28.56
11/11/2023,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Multipack,5.52,0,3,113,140,9,49.68
11/11/2023,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Single,4.54,0,1,171,153,19,86.26
11/11/2023,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-South,Multipack,8.46,0,4,176,162,18,152.28
11/11/2023,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Carton,2.65,0,4,252,261,17,45.05
11/11/2023,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Carton,3.01,0,3,109,162,14,42.14
11/11/2023,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Carton,8.75,0,1,171,146,22,192.5
11/11/2023,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Retail,PL-Central,Single,2.99,0,3,132,136,12,35.88
11/11/2023,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Retail,PL-North,Multipack,5.38,0,2,198,183,20,107.6
11/11/2023,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-Central,Multipack,3.57,0,4,132,163,15,53.55
11/11/2023,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-North,Carton,5.76,0,5,156,169,15,86.4
11/11/2023,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-South,Single,4.83,0,3,180,163,20,96.6
11/11/2023,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Carton,8.25,0,5,119,158,8,66
11/11/2023,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Multipack,2.42,0,2,203,213,15,36.3
11/11/2023,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-South,Carton,8.82,1,4,240,206,51,449.82
11/11/2023,JU-021,JuBrand3,Juice-Seg3,Juice,Retail,PL-Central,Single,4.49,1,4,234,205,32,143.68
11/11/2023,JU-021,JuBrand3,Juice-Seg3,Juice,Retail,PL-North,Multipack,6.99,1,5,129,179,25,174.75
11/11/2023,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-Central,Single,7.05,0,5,202,235,11,77.55
11/11/2023,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-North,Multipack,2.71,0,1,184,242,12,32.52
11/11/2023,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-South,Carton,8.47,0,4,212,199,13,110.11
11/11/2023,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-Central,Single,6.87,1,2,141,171,20,137.4
11/11/2023,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-North,Multipack,8.64,0,2,123,133,7,60.48
11/11/2023,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-South,Carton,7.6,0,3,165,180,14,106.4
11/11/2023,MI-022,MiBrand3,Milk-Seg2,Milk,Retail,PL-Central,Single,7.84,0,2,184,211,10,78.4
11/11/2023,MI-022,MiBrand3,Milk-Seg2,Milk,Retail,PL-North,Multipack,3.31,0,5,129,175,8,26.48
11/11/2023,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-North,Carton,2.11,0,4,156,248,6,12.66
11/11/2023,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-South,Multipack,3.85,0,4,147,232,9,34.65
11/11/2023,MI-022,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,6.52,1,2,173,146,24,156.48
11/11/2023,MI-022,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-North,Carton,1.73,0,5,162,157,11,19.03
11/11/2023,MI-022,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-South,Single,6.66,0,4,129,143,14,93.24
11/11/2023,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-Central,Single,1.79,0,3,137,224,8,14.32
11/11/2023,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-North,Multipack,6.72,0,4,153,215,14,94.08
11/11/2023,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-South,Carton,8.75,1,5,165,149,35,306.25
11/11/2023,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-Central,Multipack,5.41,0,2,163,248,19,102.79
11/11/2023,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-South,Carton,3.47,0,2,131,159,13,45.11
11/11/2023,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,6.76,0,2,182,213,16,108.16
11/11/2023,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-North,Carton,5.52,1,1,79,104,17,93.84
11/11/2023,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-South,Single,6.36,0,2,195,231,20,127.2
11/11/2023,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-Central,Multipack,4.4,0,4,0,156,0,0
11/11/2023,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-North,Single,8.41,0,2,0,233,0,0
11/11/2023,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-South,Multipack,2.96,1,4,109,167,19,56.24
11/11/2023,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-Central,Carton,6.42,0,5,192,203,17,109.14
11/11/2023,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-North,Multipack,3.27,0,4,262,260,21,68.67
11/11/2023,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-South,Multipack,3.4,0,4,146,164,13,44.2
11/11/2023,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Multipack,7.6,0,2,194,212,18,136.8
11/11/2023,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Carton,6.74,0,4,151,233,16,107.84
11/11/2023,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Single,2.08,0,1,172,172,13,27.04
11/11/2023,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-Central,Multipack,3.84,0,5,220,197,31,119.04
11/11/2023,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-North,Multipack,4.81,0,4,178,208,24,115.44
11/11/2023,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-South,Carton,4.79,0,3,212,220,20,95.8
11/11/2023,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-Central,Single,6.95,0,1,109,137,10,69.5
11/11/2023,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-North,Multipack,5.84,0,1,102,143,12,70.08
11/11/2023,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-South,Carton,7.22,1,1,0,165,0,0
11/11/2023,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,E-commerce,PL-North,Carton,2.78,0,5,117,160,6,16.68
11/11/2023,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,E-commerce,PL-South,Multipack,2.11,0,5,303,261,39,82.29
11/11/2023,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,7.22,0,4,191,214,22,158.84
11/11/2023,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Single,4.97,1,2,125,147,33,164.01
11/11/2023,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,3.55,0,3,151,157,17,60.35
11/11/2023,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Single,4.96,0,4,89,140,8,39.68
11/11/2023,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,1.96,1,2,186,210,25,49
11/11/2023,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,5.31,0,2,175,165,14,74.34
11/11/2023,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,4.41,0,4,96,139,8,35.28
11/11/2023,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-Central,Multipack,8.8,0,1,150,174,13,114.4
11/11/2023,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-North,Multipack,8.51,1,2,243,204,46,391.46
11/11/2023,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-South,Multipack,7.37,0,5,151,161,14,103.18
11/11/2023,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-Central,Multipack,3.01,1,2,113,178,23,69.23
11/11/2023,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-North,Single,6.78,0,1,141,182,12,81.36
11/11/2023,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-South,Multipack,2.74,0,5,113,142,9,24.66
11/11/2023,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-Central,Multipack,8.79,0,3,104,142,12,105.48
11/11/2023,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-North,Carton,4.04,0,1,164,187,15,60.6
11/11/2023,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-South,Carton,8.03,0,5,208,191,23,184.69
11/11/2023,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-Central,Multipack,5.16,1,3,203,182,48,247.68
11/11/2023,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Single,6.93,0,1,173,215,22,152.46
11/11/2023,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-South,Carton,8.96,0,4,129,179,9,80.64
11/11/2023,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Single,2.84,0,2,234,227,26,73.84
11/11/2023,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Single,6.48,1,3,126,178,26,168.48
11/11/2023,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Single,6.73,0,4,188,186,19,127.87
11/11/2023,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Carton,2.84,0,5,219,230,24,68.16
11/11/2023,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Single,6.94,0,2,217,211,25,173.5
11/11/2023,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-Central,Carton,6.21,1,5,165,218,27,167.67
11/11/2023,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-South,Single,8.7,0,1,279,242,23,200.1
11/11/2023,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Discount,PL-Central,Multipack,4.13,0,2,225,202,19,78.47
11/11/2023,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Discount,PL-North,Carton,5.98,0,2,263,328,24,143.52
11/11/2023,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Single,5.29,0,5,146,180,9,47.61
11/11/2023,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Multipack,7.6,0,4,134,147,8,60.8
11/11/2023,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-Central,Multipack,7.79,0,5,171,172,22,171.38
11/11/2023,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Carton,2.99,1,2,94,124,22,65.78
11/11/2023,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-South,Multipack,5.65,1,2,165,175,40,226
11/11/2023,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Single,2.65,0,4,133,188,19,50.35
11/11/2023,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Single,4.21,1,2,220,211,47,197.87
11/11/2023,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-South,Single,6.3,0,5,105,131,13,81.9
11/11/2023,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Single,2.77,0,4,196,190,40,110.8
11/11/2023,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Multipack,1.95,0,1,147,181,23,44.85
12/11/2023,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Retail,PL-Central,Multipack,3.38,0,3,121,139,6,20.28
12/11/2023,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Retail,PL-North,Carton,4.1,0,5,244,242,20,82
12/11/2023,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Retail,PL-South,Multipack,7.78,0,4,103,147,8,62.24
12/11/2023,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Discount,PL-Central,Carton,3.2,0,2,121,203,7,22.4
12/11/2023,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Discount,PL-North,Single,3.96,0,5,160,224,13,51.48
12/11/2023,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Discount,PL-South,Single,3.88,0,5,57,88,2,7.76
12/11/2023,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Multipack,3.78,0,5,128,123,6,22.68
12/11/2023,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Single,3.98,0,4,137,174,13,51.74
12/11/2023,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-Central,Single,4.52,0,3,100,152,12,54.24
12/11/2023,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-North,Carton,3.86,0,5,180,204,16,61.76
12/11/2023,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-South,Multipack,5.39,0,2,212,184,26,140.14
12/11/2023,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-Central,Multipack,2.57,0,1,223,189,33,84.81
12/11/2023,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-South,Multipack,2.86,0,3,102,150,9,25.74
12/11/2023,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-Central,Carton,4.2,0,1,97,157,7,29.4
12/11/2023,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-South,Carton,6.54,0,3,197,227,13,85.02
12/11/2023,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-Central,Single,5.5,0,3,113,158,12,66
12/11/2023,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-North,Single,7.75,1,3,164,191,20,155
12/11/2023,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-South,Single,7.74,0,3,209,190,22,170.28
12/11/2023,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-Central,Carton,1.73,0,2,176,223,19,32.87
12/11/2023,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-North,Single,8.68,0,1,103,118,7,60.76
12/11/2023,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Carton,5.63,0,2,144,126,15,84.45
12/11/2023,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Multipack,5.73,0,4,161,144,10,57.3
12/11/2023,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Multipack,4.58,0,5,121,146,10,45.8
12/11/2023,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-Central,Single,3.72,0,2,164,190,20,74.4
12/11/2023,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-North,Single,7.87,0,2,110,152,18,141.66
12/11/2023,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-South,Multipack,8.23,0,3,229,200,31,255.13
12/11/2023,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Discount,PL-Central,Single,6.35,0,1,132,174,20,127
12/11/2023,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Discount,PL-North,Carton,4.32,1,5,164,150,32,138.24
12/11/2023,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Discount,PL-South,Carton,3.57,0,3,144,146,21,74.97
12/11/2023,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-Central,Multipack,6.94,1,1,163,162,39,270.66
12/11/2023,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-North,Carton,2.34,1,3,109,158,35,81.9
12/11/2023,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-South,Carton,2.63,0,1,170,182,14,36.82
12/11/2023,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-Central,Multipack,4.95,0,2,115,167,9,44.55
12/11/2023,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-South,Single,5.24,1,2,150,202,28,146.72
12/11/2023,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-Central,Carton,2.6,0,5,229,210,19,49.4
12/11/2023,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-North,Multipack,6.69,0,3,242,221,21,140.49
12/11/2023,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-South,Single,1.53,0,1,154,184,16,24.48
12/11/2023,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Single,1.95,0,4,137,161,12,23.4
12/11/2023,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Carton,7.04,0,5,114,170,8,56.32
12/11/2023,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Multipack,3.5,1,5,207,200,46,161
12/11/2023,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,4.56,1,5,120,160,16,72.96
12/11/2023,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Single,8.36,0,5,216,197,15,125.4
12/11/2023,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Carton,5.06,0,5,169,148,12,60.72
12/11/2023,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Carton,4.77,0,3,197,247,14,66.78
12/11/2023,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,5.21,0,3,56,49,3,15.63
12/11/2023,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,1.91,0,1,156,209,13,24.83
12/11/2023,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,2.05,0,2,234,206,13,26.65
12/11/2023,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,6.82,0,3,198,220,15,102.3
12/11/2023,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,5.29,0,2,189,174,17,89.93
12/11/2023,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-Central,Carton,2.63,0,3,105,153,11,28.93
12/11/2023,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-North,Single,4.49,0,4,188,197,26,116.74
12/11/2023,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-South,Carton,6.16,0,3,181,209,24,147.84
12/11/2023,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-Central,Carton,2.35,0,4,101,147,10,23.5
12/11/2023,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-North,Single,1.96,1,1,167,230,40,78.4
12/11/2023,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-South,Single,8.65,0,4,104,149,15,129.75
12/11/2023,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-Central,Single,2.13,0,2,119,179,10,21.3
12/11/2023,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-North,Single,1.69,0,3,100,120,12,20.28
12/11/2023,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-South,Multipack,3.26,0,4,72,120,6,19.56
12/11/2023,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-Central,Carton,5.28,0,4,121,151,10,52.8
12/11/2023,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-North,Carton,2.85,0,1,180,187,15,42.75
12/11/2023,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-South,Multipack,3.16,0,2,212,201,21,66.36
12/11/2023,MI-008,MiBrand3,Milk-Seg2,Milk,Discount,PL-South,Single,7.11,0,3,176,191,14,99.54
12/11/2023,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,6.75,0,4,200,195,17,114.75
12/11/2023,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-North,Single,8.54,0,5,157,161,12,102.48
12/11/2023,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-South,Carton,5.95,0,4,108,146,13,77.35
12/11/2023,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Retail,PL-Central,Multipack,7.53,0,5,133,153,12,90.36
12/11/2023,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Retail,PL-North,Carton,1.91,0,3,247,211,19,36.29
12/11/2023,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-North,Multipack,2.77,0,1,176,171,12,33.24
12/11/2023,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-South,Multipack,5.1,0,4,141,189,15,76.5
12/11/2023,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Single,6.72,0,3,119,138,10,67.2
12/11/2023,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-Central,Carton,1.97,0,2,169,210,11,21.67
12/11/2023,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-North,Multipack,8.74,0,2,135,123,8,69.92
12/11/2023,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-South,Single,8.78,0,3,122,135,11,96.58
12/11/2023,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-Central,Single,2.11,1,5,137,198,24,50.64
12/11/2023,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-North,Single,7.71,0,1,125,131,17,131.07
12/11/2023,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-South,Carton,5.46,0,3,161,173,14,76.44
12/11/2023,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,E-commerce,PL-South,Multipack,2.9,0,1,201,237,19,55.1
12/11/2023,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-Central,Multipack,7.16,1,2,151,189,28,200.48
12/11/2023,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-South,Single,4.78,0,2,162,217,15,71.7
12/11/2023,MI-011,MiBrand1,Milk-Seg2,Milk,Discount,PL-Central,Carton,1.52,0,4,167,221,15,22.8
12/11/2023,MI-011,MiBrand1,Milk-Seg2,Milk,Discount,PL-North,Carton,8.86,0,2,148,186,16,141.76
12/11/2023,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,5.69,1,5,151,149,20,113.8
12/11/2023,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-South,Single,2.81,0,3,85,110,8,22.48
12/11/2023,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Retail,PL-Central,Single,3.93,0,1,220,213,14,55.02
12/11/2023,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Retail,PL-South,Carton,1.53,0,5,121,180,12,18.36
12/11/2023,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Discount,PL-Central,Single,1.75,0,4,121,161,9,15.75
12/11/2023,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Discount,PL-North,Single,7.24,0,1,191,174,24,173.76
